datesk;Item Name;Date;price
20170915;Chillies Green;15/09/2017;40
20170915;Chillies Bajji yagani;15/09/2017;38
20170916;Chillies small (C.B.P);16/09/2017;83
20170916;Chillies Green;16/09/2017;40
20170916;Chillies Cleaned;16/09/2017;39
20170916;Chillies Bajji;16/09/2017;36
20170916;Chillies Bajji yagani;16/09/2017;38
20170917;Chillies small (C.B.P);17/09/2017;NULL
20170917;Chillies Bajji;17/09/2017;NULL
20170917;Chillies Cleaned;17/09/2017;NULL
20170917;Chillies Green;17/09/2017;NULL
20170917;Chillies Bajji yagani;17/09/2017;NULL
20170918;Chillies small (C.B.P);18/09/2017;83
20170918;Chillies Green;18/09/2017;40
20170918;Chillies Cleaned;18/09/2017;39
20170918;Chillies Bajji;18/09/2017;36
20170918;Chillies Bajji yagani;18/09/2017;38
20170919;Chillies small (C.B.P);19/09/2017;83
20170919;Chillies Bajji;19/09/2017;36
20170919;Chillies Cleaned;19/09/2017;39
20170919;Chillies Green;19/09/2017;40
20170919;Chillies Bajji yagani;19/09/2017;38
20170920;Chillies small (C.B.P);20/09/2017;83
20170920;Chillies Green;20/09/2017;38
20170920;Chillies Cleaned;20/09/2017;39
20170920;Chillies Bajji;20/09/2017;36
20170920;Chillies Bajji yagani;20/09/2017;38
20170921;Chillies small (C.B.P);21/09/2017;85
20170921;Chillies Bajji;21/09/2017;36
20170921;Chillies Cleaned;21/09/2017;39
20170921;Chillies Green;21/09/2017;25
20170921;Chillies Bajji yagani;21/09/2017;38
20170922;Chillies small (C.B.P);22/09/2017;85
20170922;Chillies Green;22/09/2017;25
20170922;Chillies Cleaned;22/09/2017;39
20170922;Chillies Bajji;22/09/2017;32
20170922;Chillies Bajji yagani;22/09/2017;38
20170923;Chillies small (C.B.P);23/09/2017;NULL
20170923;Chillies Bajji;23/09/2017;NULL
20170923;Chillies Cleaned;23/09/2017;NULL
20170923;Chillies Green;23/09/2017;NULL
20170923;Chillies Bajji yagani;23/09/2017;NULL
20170924;Chillies small (C.B.P);24/09/2017;NULL
20170924;Chillies Green;24/09/2017;NULL
20170924;Chillies Cleaned;24/09/2017;NULL
20170924;Chillies Bajji;24/09/2017;NULL
20170924;Chillies Bajji yagani;24/09/2017;NULL
20170925;Chillies small (C.B.P);25/09/2017;85
20170925;Chillies Bajji;25/09/2017;32
20170925;Chillies Cleaned;25/09/2017;39
20170925;Chillies Green;25/09/2017;25
20170925;Chillies Bajji yagani;25/09/2017;38
20170926;Chillies small (C.B.P);26/09/2017;85
20170926;Chillies Green;26/09/2017;30
20170926;Chillies Cleaned;26/09/2017;39
20170926;Chillies Bajji;26/09/2017;34
20170926;Chillies Bajji yagani;26/09/2017;38
20170927;Chillies small (C.B.P);27/09/2017;78
20170927;Chillies Bajji;27/09/2017;34
20170927;Chillies Cleaned;27/09/2017;39
20170927;Chillies Green;27/09/2017;30
20170927;Chillies Bajji yagani;27/09/2017;38
20170928;Chillies small (C.B.P);28/09/2017;78
20170928;Chillies Green;28/09/2017;36
20170928;Chillies Cleaned;28/09/2017;39
20170928;Chillies Bajji;28/09/2017;34
20170928;Chillies Bajji yagani;28/09/2017;38
20170929;Chillies Bajji yagani;29/09/2017;38
20170929;Chillies small (C.B.P);29/09/2017;78
20170929;Chillies Bajji;29/09/2017;34
20170929;Chillies Cleaned;29/09/2017;39
20170929;Chillies Green;29/09/2017;32
20170930;Chillies small (C.B.P);30/09/2017;NULL
20170930;Chillies Green;30/09/2017;NULL
20170930;Chillies Cleaned;30/09/2017;NULL
20170930;Chillies Bajji;30/09/2017;NULL
20170930;Chillies Bajji yagani;30/09/2017;NULL
20171001;Chillies small (C.B.P);10/01/2017;NULL
20171001;Chillies Bajji;10/01/2017;NULL
20171001;Chillies Cleaned;10/01/2017;NULL
20171001;Chillies Green;10/01/2017;NULL
20171001;Chillies Bajji yagani;10/01/2017;NULL
20171002;Chillies small (C.B.P);10/02/2017;78
20171002;Chillies Green;10/02/2017;34
20171002;Chillies Cleaned;10/02/2017;39
20171002;Chillies Bajji;10/02/2017;38
20171002;Chillies Bajji yagani;10/02/2017;38
20171003;Chillies small (C.B.P);10/03/2017;76
20171003;Chillies Bajji;10/03/2017;37
20171003;Chillies Cleaned;10/03/2017;39
20171003;Chillies Green;10/03/2017;34
20171003;Chillies Bajji yagani;10/03/2017;38
20171004;Chillies small (C.B.P);10/04/2017;70
20171004;Chillies Green;10/04/2017;32
20171004;Chillies Cleaned;10/04/2017;39
20171004;Chillies Bajji;10/04/2017;35
20171004;Chillies Bajji yagani;10/04/2017;38
20171005;Chillies small (C.B.P);10/05/2017;70
20171005;Chillies Bajji;10/05/2017;35
20171005;Chillies Cleaned;10/05/2017;39
20171005;Chillies Green;10/05/2017;32
20171005;Chillies Bajji yagani;10/05/2017;38
20171006;Chillies small (C.B.P);10/06/2017;NULL
20171006;Chillies Green;10/06/2017;NULL
20171006;Chillies Cleaned;10/06/2017;NULL
20171006;Chillies Bajji;10/06/2017;NULL
20171006;Chillies Bajji yagani;10/06/2017;NULL
20171007;Chillies small (C.B.P);10/07/2017;70
20171007;Chillies Bajji;10/07/2017;35
20171007;Chillies Cleaned;10/07/2017;39
20171007;Chillies Green;10/07/2017;32
20171007;Chillies Bajji yagani;10/07/2017;38
20171008;Chillies small (C.B.P);10/08/2017;NULL
20171008;Chillies Green;10/08/2017;NULL
20171008;Chillies Cleaned;10/08/2017;NULL
20171008;Chillies Bajji;10/08/2017;NULL
20171008;Chillies Bajji yagani;10/08/2017;NULL
20171009;Chillies small (C.B.P);10/09/2017;70
20171009;Chillies Bajji;10/09/2017;35
20171009;Chillies Cleaned;10/09/2017;39
20171009;Chillies Green;10/09/2017;32
20171009;Chillies Bajji yagani;10/09/2017;38
20171010;Chillies small (C.B.P);10/10/2017;70
20171010;Chillies Green;10/10/2017;32
20171010;Chillies Cleaned;10/10/2017;39
20171010;Chillies Bajji;10/10/2017;35
20171010;Chillies Bajji yagani;10/10/2017;38
20171011;Chillies small (C.B.P);10/11/2017;70
20171011;Chillies Bajji;10/11/2017;34
20171011;Chillies Cleaned;10/11/2017;39
20171011;Chillies Green;10/11/2017;32
20171011;Chillies Bajji yagani;10/11/2017;38
20171012;Chillies small (C.B.P);10/12/2017;70
20171012;Chillies Green;10/12/2017;32
20171012;Chillies Cleaned;10/12/2017;39
20171012;Chillies Bajji;10/12/2017;34
20171012;Chillies Bajji yagani;10/12/2017;38
20171013;Chillies small (C.B.P);13/10/2017;70
20171013;Chillies Bajji;13/10/2017;34
20171013;Chillies Cleaned;13/10/2017;39
20171013;Chillies Green;13/10/2017;32
20171013;Chillies Bajji yagani;13/10/2017;38
20171014;Chillies small (C.B.P);14/10/2017;70
20171014;Chillies Green;14/10/2017;35
20171014;Chillies Cleaned;14/10/2017;39
20171014;Chillies Bajji;14/10/2017;34
20171014;Chillies Bajji yagani;14/10/2017;38
20171015;Chillies small (C.B.P);15/10/2017;NULL
20171015;Chillies Bajji;15/10/2017;NULL
20171015;Chillies Cleaned;15/10/2017;NULL
20171015;Chillies Green;15/10/2017;NULL
20171015;Chillies Bajji yagani;15/10/2017;NULL
20171016;Chillies small (C.B.P);16/10/2017;70
20171016;Chillies Green;16/10/2017;38
20171016;Chillies Cleaned;16/10/2017;39
20171016;Chillies Bajji;16/10/2017;32
20171016;Chillies Bajji yagani;16/10/2017;38
20171017;Chillies small (C.B.P);17/10/2017;70
20171017;Chillies Bajji;17/10/2017;32
20171017;Chillies Cleaned;17/10/2017;39
20171017;Chillies Green;17/10/2017;38
20171017;Chillies Bajji yagani;17/10/2017;38
20171018;Chillies small (C.B.P);18/10/2017;70
20171018;Chillies Green;18/10/2017;38
20171018;Chillies Cleaned;18/10/2017;39
20171018;Chillies Bajji;18/10/2017;30
20171018;Chillies Bajji yagani;18/10/2017;38
20171019;Chillies small (C.B.P);19/10/2017;70
20171019;Chillies Bajji;19/10/2017;30
20171019;Chillies Cleaned;19/10/2017;39
20171019;Chillies Green;19/10/2017;38
20171019;Chillies Bajji yagani;19/10/2017;38
20171020;Chillies small (C.B.P);20/10/2017;70
20171020;Chillies Green;20/10/2017;38
20171020;Chillies Cleaned;20/10/2017;39
20171020;Chillies Bajji;20/10/2017;30
20171020;Chillies Bajji yagani;20/10/2017;38
20171021;Chillies small (C.B.P);21/10/2017;70
20171021;Chillies Bajji;21/10/2017;30
20171021;Chillies Cleaned;21/10/2017;39
20171021;Chillies Green;21/10/2017;40
20171021;Chillies Bajji yagani;21/10/2017;38
20171022;Chillies small (C.B.P);22/10/2017;NULL
20171022;Chillies Green;22/10/2017;NULL
20171022;Chillies Cleaned;22/10/2017;NULL
20171022;Chillies Bajji;22/10/2017;NULL
20171022;Chillies Bajji yagani;22/10/2017;NULL
20171023;Chillies small (C.B.P);23/10/2017;80
20171023;Chillies Bajji;23/10/2017;35
20171023;Chillies Cleaned;23/10/2017;39
20171023;Chillies Green;23/10/2017;58
20171023;Chillies Bajji yagani;23/10/2017;38
20171024;Chillies Bajji;24/10/2017;35
20171024;Chillies Bajji yagani;24/10/2017;38
20171024;Chillies small (C.B.P);24/10/2017;80
20171024;Chillies Green;24/10/2017;58
20171024;Chillies Cleaned;24/10/2017;39
20171025;Chillies small (C.B.P);25/10/2017;80
20171025;Chillies Bajji;25/10/2017;37
20171025;Chillies Cleaned;25/10/2017;39
20171025;Chillies Green;25/10/2017;55
20171025;Chillies Bajji yagani;25/10/2017;38
20171026;Chillies small (C.B.P);26/10/2017;80
20171026;Chillies Green;26/10/2017;52
20171026;Chillies Cleaned;26/10/2017;39
20171026;Chillies Bajji;26/10/2017;38
20171026;Chillies Bajji yagani;26/10/2017;38
20171027;Chillies small (C.B.P);27/10/2017;80
20171027;Chillies Bajji;27/10/2017;36
20171027;Chillies Cleaned;27/10/2017;39
20171027;Chillies Green;27/10/2017;52
20171027;Chillies Bajji yagani;27/10/2017;38
20171028;Chillies small (C.B.P);28/10/2017;80
20171028;Chillies Green;28/10/2017;52
20171028;Chillies Cleaned;28/10/2017;39
20171028;Chillies Bajji;28/10/2017;36
20171028;Chillies Bajji yagani;28/10/2017;38
20171029;Chillies small (C.B.P);29/10/2017;NULL
20171029;Chillies Bajji;29/10/2017;NULL
20171029;Chillies Cleaned;29/10/2017;NULL
20171029;Chillies Green;29/10/2017;NULL
20171029;Chillies Bajji yagani;29/10/2017;NULL
20171030;Chillies small (C.B.P);30/10/2017;80
20171030;Chillies Green;30/10/2017;50
20171030;Chillies Cleaned;30/10/2017;39
20171030;Chillies Bajji;30/10/2017;36
20171030;Chillies Bajji yagani;30/10/2017;38
20171031;Chillies small (C.B.P);31/10/2017;80
20171031;Chillies Bajji;31/10/2017;36
20171031;Chillies Cleaned;31/10/2017;39
20171031;Chillies Green;31/10/2017;45
20171031;Chillies Bajji yagani;31/10/2017;38
20171101;Chillies small (C.B.P);11/01/2017;80
20171101;Chillies Green;11/01/2017;45
20171101;Chillies Cleaned;11/01/2017;39
20171101;Chillies Bajji;11/01/2017;46
20171101;Chillies Bajji yagani;11/01/2017;38
20171102;Chillies small (C.B.P);11/02/2017;80
20171102;Chillies Bajji;11/02/2017;48
20171102;Chillies Cleaned;11/02/2017;39
20171102;Chillies Green;11/02/2017;45
20171102;Chillies Bajji yagani;11/02/2017;38
20171103;Chillies small (C.B.P);11/03/2017;80
20171103;Chillies Green;11/03/2017;45
20171103;Chillies Cleaned;11/03/2017;39
20171103;Chillies Bajji;11/03/2017;48
20171103;Chillies Bajji yagani;11/03/2017;38
20171104;Chillies small (C.B.P);11/04/2017;80
20171104;Chillies Bajji;11/04/2017;54
20171104;Chillies Green;11/04/2017;45
20171104;Chillies Cleaned;11/04/2017;39
20171104;Chillies Bajji yagani;11/04/2017;38
20171105;Chillies small (C.B.P);11/05/2017;NULL
20171105;Chillies Cleaned;11/05/2017;NULL
20171105;Chillies Green;11/05/2017;NULL
20171105;Chillies Bajji;11/05/2017;NULL
20171105;Chillies Bajji yagani;11/05/2017;NULL
20171106;Chillies small (C.B.P);11/06/2017;80
20171106;Chillies Bajji;11/06/2017;56
20171106;Chillies Green;11/06/2017;45
20171106;Chillies Cleaned;11/06/2017;39
20171106;Chillies Bajji yagani;11/06/2017;38
20171107;Chillies small (C.B.P);11/07/2017;80
20171107;Chillies Cleaned;11/07/2017;39
20171107;Chillies Green;11/07/2017;45
20171107;Chillies Bajji;11/07/2017;59
20171107;Chillies Bajji yagani;11/07/2017;38
20171108;Chillies Green;11/08/2017;45
20171108;Chillies Cleaned;11/08/2017;39
20171108;Chillies Bajji yagani;11/08/2017;38
20171108;Chillies small (C.B.P);11/08/2017;80
20171108;Chillies Bajji;11/08/2017;57
20171109;Chillies small (C.B.P);11/09/2017;80
20171109;Chillies Cleaned;11/09/2017;39
20171109;Chillies Green;11/09/2017;45
20171109;Chillies Bajji;11/09/2017;54
20171109;Chillies Bajji yagani;11/09/2017;38
20171110;Chillies small (C.B.P);11/10/2017;70
20171110;Chillies Bajji;11/10/2017;54
20171110;Chillies Green;11/10/2017;43
20171110;Chillies Cleaned;11/10/2017;39
20171110;Chillies Bajji yagani;11/10/2017;38
20171111;Chillies small (C.B.P);11/11/2017;70
20171111;Chillies Cleaned;11/11/2017;39
20171111;Chillies Green;11/11/2017;43
20171111;Chillies Bajji;11/11/2017;54
20171111;Chillies Bajji yagani;11/11/2017;38
20171112;Chillies small (C.B.P);11/12/2017;NULL
20171112;Chillies Bajji;11/12/2017;NULL
20171112;Chillies Green;11/12/2017;NULL
20171112;Chillies Cleaned;11/12/2017;NULL
20171112;Chillies Bajji yagani;11/12/2017;NULL
20171113;Chillies small (C.B.P);13/11/2017;70
20171113;Chillies Cleaned;13/11/2017;39
20171113;Chillies Green;13/11/2017;43
20171113;Chillies Bajji;13/11/2017;54
20171113;Chillies Bajji yagani;13/11/2017;38
20171114;Chillies small (C.B.P);14/11/2017;70
20171114;Chillies Bajji;14/11/2017;56
20171114;Chillies Green;14/11/2017;43
20171114;Chillies Cleaned;14/11/2017;39
20171114;Chillies Bajji yagani;14/11/2017;38
20171115;Chillies small (C.B.P);15/11/2017;70
20171115;Chillies Cleaned;15/11/2017;39
20171115;Chillies Green;15/11/2017;40
20171115;Chillies Bajji;15/11/2017;54
20171115;Chillies Bajji yagani;15/11/2017;38
20171116;Chillies small (C.B.P);16/11/2017;70
20171116;Chillies Bajji;16/11/2017;54
20171116;Chillies Green;16/11/2017;38
20171116;Chillies Cleaned;16/11/2017;39
20171116;Chillies Bajji yagani;16/11/2017;38
20171117;Chillies small (C.B.P);17/11/2017;70
20171117;Chillies Cleaned;17/11/2017;39
20171117;Chillies Green;17/11/2017;38
20171117;Chillies Bajji;17/11/2017;54
20171117;Chillies Bajji yagani;17/11/2017;38
20171118;Chillies small (C.B.P);18/11/2017;70
20171118;Chillies Bajji;18/11/2017;54
20171118;Chillies Green;18/11/2017;38
20171118;Chillies Cleaned;18/11/2017;39
20171118;Chillies Bajji yagani;18/11/2017;38
20171119;Chillies small (C.B.P);19/11/2017;NULL
20171119;Chillies Cleaned;19/11/2017;NULL
20171119;Chillies Green;19/11/2017;NULL
20171119;Chillies Bajji;19/11/2017;NULL
20171119;Chillies Bajji yagani;19/11/2017;NULL
20171120;Chillies small (C.B.P);20/11/2017;70
20171120;Chillies Bajji;20/11/2017;52
20171120;Chillies Green;20/11/2017;38
20171120;Chillies Cleaned;20/11/2017;39
20171120;Chillies Bajji yagani;20/11/2017;38
20171121;Chillies Bajji yagani;21/11/2017;38
20171121;Chillies small (C.B.P);21/11/2017;66
20171121;Chillies Cleaned;21/11/2017;39
20171121;Chillies Green;21/11/2017;38
20171121;Chillies Bajji;21/11/2017;37
20171122;Chillies small (C.B.P);22/11/2017;66
20171122;Chillies Bajji;22/11/2017;37
20171122;Chillies Green;22/11/2017;36
20171122;Chillies Cleaned;22/11/2017;39
20171122;Chillies Bajji yagani;22/11/2017;38
20171123;Chillies small (C.B.P);23/11/2017;68
20171123;Chillies Cleaned;23/11/2017;39
20171123;Chillies Green;23/11/2017;36
20171123;Chillies Bajji;23/11/2017;46
20171123;Chillies Bajji yagani;23/11/2017;38
20171124;Chillies small (C.B.P);24/11/2017;68
20171124;Chillies Bajji;24/11/2017;44
20171124;Chillies Green;24/11/2017;36
20171124;Chillies Cleaned;24/11/2017;75
20171124;Chillies Bajji yagani;24/11/2017;38
20171125;Chillies small (C.B.P);25/11/2017;68
20171125;Chillies Cleaned;25/11/2017;75
20171125;Chillies Green;25/11/2017;36
20171125;Chillies Bajji;25/11/2017;44
20171125;Chillies Bajji yagani;25/11/2017;38
20171126;Chillies small (C.B.P);26/11/2017;NULL
20171126;Chillies Bajji;26/11/2017;NULL
20171126;Chillies Green;26/11/2017;NULL
20171126;Chillies Cleaned;26/11/2017;NULL
20171126;Chillies Bajji yagani;26/11/2017;NULL
20171127;Chillies small (C.B.P);27/11/2017;68
20171127;Chillies Cleaned;27/11/2017;75
20171127;Chillies Green;27/11/2017;36
20171127;Chillies Bajji;27/11/2017;46
20171127;Chillies Bajji yagani;27/11/2017;38
20171128;Chillies small (C.B.P);28/11/2017;68
20171128;Chillies Bajji;28/11/2017;46
20171128;Chillies Green;28/11/2017;36
20171128;Chillies Cleaned;28/11/2017;75
20171128;Chillies Bajji yagani;28/11/2017;38
20171129;Chillies small (C.B.P);29/11/2017;68
20171129;Chillies Cleaned;29/11/2017;75
20171129;Chillies Green;29/11/2017;36
20171129;Chillies Bajji;29/11/2017;46
20171129;Chillies Bajji yagani;29/11/2017;38
20171130;Chillies small (C.B.P);30/11/2017;68
20171130;Chillies Bajji;30/11/2017;44
20171130;Chillies Green;30/11/2017;36
20171130;Chillies Cleaned;30/11/2017;75
20171130;Chillies Bajji yagani;30/11/2017;38
20171201;Chillies Bajji yagani;12/01/2017;38
20171201;Chillies small (C.B.P);12/01/2017;65
20171201;Chillies Cleaned;12/01/2017;75
20171201;Chillies Green;12/01/2017;36
20171201;Chillies Bajji;12/01/2017;40
20171202;Chillies small (C.B.P);12/02/2017;65
20171202;Chillies Bajji;12/02/2017;40
20171202;Chillies Green;12/02/2017;36
20171202;Chillies Cleaned;12/02/2017;75
20171202;Chillies Bajji yagani;12/02/2017;42
20171203;Chillies small (C.B.P);12/03/2017;NULL
20171203;Chillies Cleaned;12/03/2017;NULL
20171203;Chillies Green;12/03/2017;NULL
20171203;Chillies Bajji;12/03/2017;NULL
20171203;Chillies Bajji yagani;12/03/2017;NULL
20171204;Chillies small (C.B.P);12/04/2017;65
20171204;Chillies Bajji;12/04/2017;40
20171204;Chillies Green;12/04/2017;36
20171204;Chillies Cleaned;12/04/2017;75
20171204;Chillies Bajji yagani;12/04/2017;42
20171205;Chillies small (C.B.P);12/05/2017;65
20171205;Chillies Cleaned;12/05/2017;75
20171205;Chillies Green;12/05/2017;38
20171205;Chillies Bajji;12/05/2017;40
20171205;Chillies Bajji yagani;12/05/2017;42
20171206;Chillies small (C.B.P);12/06/2017;NULL
20171206;Chillies Bajji;12/06/2017;NULL
20171206;Chillies Green;12/06/2017;NULL
20171206;Chillies Cleaned;12/06/2017;NULL
20171206;Chillies Bajji yagani;12/06/2017;NULL
20171207;Chillies small (C.B.P);12/07/2017;65
20171207;Chillies Cleaned;12/07/2017;75
20171207;Chillies Green;12/07/2017;38
20171207;Chillies Bajji;12/07/2017;40
20171207;Chillies Bajji yagani;12/07/2017;42
20171208;Chillies small (C.B.P);12/08/2017;58
20171208;Chillies Bajji;12/08/2017;36
20171208;Chillies Green;12/08/2017;38
20171208;Chillies Cleaned;12/08/2017;75
20171208;Chillies Bajji yagani;12/08/2017;42
20171209;Chillies small (C.B.P);12/09/2017;60
20171209;Chillies Cleaned;12/09/2017;75
20171209;Chillies Green;12/09/2017;40
20171209;Chillies Bajji;12/09/2017;36
20171209;Chillies Bajji yagani;12/09/2017;42
20171210;Chillies small (C.B.P);12/10/2017;NULL
20171210;Chillies Bajji;12/10/2017;NULL
20171210;Chillies Green;12/10/2017;NULL
20171210;Chillies Cleaned;12/10/2017;NULL
20171210;Chillies Bajji yagani;12/10/2017;NULL
20171211;Chillies small (C.B.P);12/11/2017;60
20171211;Chillies Cleaned;12/11/2017;75
20171211;Chillies Green;12/11/2017;36
20171211;Chillies Bajji;12/11/2017;38
20171211;Chillies Bajji yagani;12/11/2017;42
20171212;Chillies Bajji;12/12/2017;40
20171212;Chillies small (C.B.P);12/12/2017;60
20171212;Chillies Green;12/12/2017;32
20171212;Chillies Cleaned;12/12/2017;75
20171212;Chillies Bajji yagani;12/12/2017;42
20171213;Chillies Cleaned;13/12/2017;75
20171213;Chillies Green;13/12/2017;32
20171213;Chillies small (C.B.P);13/12/2017;60
20171213;Chillies Bajji;13/12/2017;40
20171213;Chillies Bajji yagani;13/12/2017;42
20171214;Chillies Bajji;14/12/2017;40
20171214;Chillies small (C.B.P);14/12/2017;60
20171214;Chillies Green;14/12/2017;32
20171214;Chillies Cleaned;14/12/2017;75
20171214;Chillies Bajji yagani;14/12/2017;42
20171215;Chillies Cleaned;15/12/2017;75
20171215;Chillies Green;15/12/2017;32
